Message Id,Time,Sender Name,Reply Id,Message
568030,2020-12-21T11:34:19+00:00,Mustafin,568027,"Тру"
568031,2020-12-21T11:34:26+00:00,Mustafin,568029,"У меня он сам посчитался"
568032,2020-12-21T11:35:12+00:00,rsolovev,,"у кого    B (78.62)    ставим лайк"
568033,2020-12-21T11:35:22+00:00,Mustafin,568032,"Лойс"
568034,2020-12-21T11:35:28+00:00,russab0,568032,"ахах +"
568035,2020-12-21T11:35:28+00:00,myaksik,568032,"+"
568036,2020-12-21T11:35:33+00:00,passgressive,,"+"
568037,2020-12-21T11:35:35+00:00,Ortyomka,568032,"👍🏿"
568038,2020-12-21T11:35:42+00:00,simplearink,,"+"
568039,2020-12-21T11:35:50+00:00,russab0,,"Is this communism?"
568040,2020-12-21T11:35:54+00:00,Mustafin,,"Ну по ОБЖ автоматом 5"
568041,2020-12-21T11:35:55+00:00,simplearink,,"там за абстракт F))))"
568042,2020-12-21T11:35:56+00:00,Mustafin,,"По английскому 4"
568043,2020-12-21T11:36:17+00:00,Mustafin,,"Жить будем, говорить тоже получается, но выживаем все равно лучше"
568044,2020-12-21T11:36:45+00:00,simplearink,,"я поняла"
568045,2020-12-21T11:36:54+00:00,simplearink,,"это методичка чтобы никто 20к не получил)))"
568046,2020-12-21T11:40:45+00:00,russab0,,"Как работает Timely submission? Если все квизы воремя отправил, то 100%?"
568047,2020-12-21T11:41:27+00:00,Mustafin,,"Квизы убрали из подсчёта же, нет?"
568048,2020-12-21T11:42:29+00:00,fenchelfen,568032,"я понял"
568049,2020-12-21T11:42:32+00:00,fenchelfen,,"это average"
568050,2020-12-21T11:42:39+00:00,fenchelfen,,"или чо"
568051,2020-12-21T11:42:44+00:00,rsolovev,,"а, да"
568052,2020-12-21T11:42:46+00:00,rsolovev,,"и правда"
568053,2020-12-21T11:42:53+00:00,Ortyomka,568052,"ну ты и тупой"
568054,2020-12-21T11:42:58+00:00,rsolovev,,""
568055,2020-12-21T11:43:07+00:00,Ortyomka,568054,""
568056,2020-12-21T11:43:14+00:00,Mustafin,,"Колобок"
568057,2020-12-21T11:45:21+00:00,ysukhorukov,,"Изи B за инглиш :)"
568058,2020-12-21T11:45:45+00:00,ysukhorukov,,""
568059,2020-12-21T11:53:33+00:00,CherryColored,,"+, тоже F за абстракт"
568060,2020-12-21T11:53:52+00:00,Qvviko,568059,"Там вообще не стоит же"
568061,2020-12-21T11:53:54+00:00,Qvviko,,"Он в отдельном поле"
568062,2020-12-21T11:54:31+00:00,CherryColored,,"у меня в этом поле только F(0)"
568063,2020-12-21T11:54:33+00:00,CherryColored,,""
568064,2020-12-21T11:54:37+00:00,simplearink,568062,"Ага"
568065,2020-12-21T11:54:45+00:00,Qvviko,568062,"это average"
568066,2020-12-21T11:55:07+00:00,CherryColored,,"а вдруг там была кнопка submit"
568067,2020-12-21T11:55:08+00:00,simplearink,568065,"А о мммм"
568068,2020-12-21T11:55:09+00:00,CherryColored,,""
568069,2020-12-21T11:56:43+00:00,Qvviko,568062,"ты ж сюда смотришь?"
568070,2020-12-21T11:57:39+00:00,CherryColored,568069,"а вижу"
568071,2020-12-21T11:57:43+00:00,CherryColored,,"кхм"
568072,2020-12-21T11:57:57+00:00,CherryColored,,"а как 78% получилось"
568073,2020-12-21T11:57:59+00:00,CherryColored,,""
568074,2020-12-21T11:58:05+00:00,Qvviko,,""
568075,2020-12-21T11:58:23+00:00,CherryColored,,""
568076,2020-12-21T11:58:38+00:00,CherryColored,,""
568077,2020-12-21T11:59:42+00:00,fatawesome,,"вы че наделали"
568078,2020-12-21T12:00:08+00:00,BeLuckyDaf,568077,"блин, придется заново весь курс проходить"
568079,2020-12-21T12:00:15+00:00,fatawesome,568078,"пиздооооос"
568080,2020-12-21T12:00:21+00:00,vionenv,568078,"*все курсы"
568081,2020-12-21T12:01:26+00:00,BeLuckyDaf,,"о пофиксили"
568082,2020-12-21T12:06:46+00:00,mmmsalo,,"типа все? это норм выставлен уже?"
568083,2020-12-21T12:06:58+00:00,mmmsalo,568077,"иди смотри еще раз)00)"
568084,2020-12-21T12:08:23+00:00,fatawesome,568083,"А че смотреть, абстракта до сих пор нет"
568085,2020-12-21T12:08:46+00:00,mmmsalo,,"а, у тебя же не Оксана"
568086,2020-12-21T12:08:55+00:00,mmmsalo,,"чо, /oksana_top?"
568087,2020-12-21T12:09:18+00:00,rsolovev,,"/oksana_top получается"
568088,2020-12-21T12:09:28+00:00,Ortyomka,,"/oksana_top"
568089,2020-12-21T12:09:42+00:00,mmmsalo,,"расчет окончен"
568090,2020-12-21T12:10:14+00:00,russab0,,"/oksana_top"
568091,2020-12-21T12:10:22+00:00,Qvviko,568084,"Рабаб мне загрейдила"
568092,2020-12-21T12:11:00+00:00,Qvviko,,"/ez_A"
568093,2020-12-21T12:11:41+00:00,simplearink,568092,"/ez_A"
568094,2020-12-21T12:12:25+00:00,russab0,,"Что за кек \nhttps://www.youtube.com/watch?v=ibqiet6Bg38"
568095,2020-12-21T12:13:40+00:00,vionenv,,"ну название кликбейтное слишком (я пока не смотрел)"
568096,2020-12-21T12:13:47+00:00,Qvviko,,"Найс блог"
568097,2020-12-21T12:13:52+00:00,Qvviko,,"Название забавное"
568098,2020-12-21T12:17:27+00:00,russab0,,"Когда спрашивают, что ты запомнил на курсе"
568099,2020-12-21T12:19:15+00:00,jenamax,,"Может ли русский человек после отравления убить своего убийцу? Конечно может"
568100,2020-12-21T12:19:20+00:00,jenamax,,"🔍 Найти любимую песню!"
568101,2020-12-21T12:19:32+00:00,fatawesome,568094,"Как же он разьебывает"
568102,2020-12-21T12:19:53+00:00,jenamax,568098,""
568103,2020-12-21T12:28:23+00:00,fatawesome,,""
568104,2020-12-21T12:34:26+00:00,vionenv,568094,"бля пиздец"
568105,2020-12-21T12:34:33+00:00,vionenv,568101,"нереально разъебывает"
568106,2020-12-21T12:34:37+00:00,iskander_ibragimov,568094,"такой кек"
568107,2020-12-21T12:35:31+00:00,loaferCH,,"Да как он не узнал его"
568108,2020-12-21T12:35:32+00:00,loaferCH,,"Я хз"
568109,2020-12-21T12:37:08+00:00,fatawesome,,"Когда звонит начальник, критическое мышление обычно отключается"
568110,2020-12-21T12:37:29+00:00,rsolovev,,"изменение голоса мб"
568111,2020-12-21T12:37:30+00:00,vionenv,568107,"мб они голос меняли"
568112,2020-12-21T12:37:40+00:00,vionenv,,"правда он не говорил про это"
568113,2020-12-21T12:37:48+00:00,vionenv,,"через прогу на раз два делается"
568114,2020-12-21T12:37:52+00:00,loaferCH,,"Да это подстава короче"
568115,2020-12-21T12:37:54+00:00,loaferCH,,"Как обычно"
568116,2020-12-21T12:37:59+00:00,loaferCH,,"У овального"
568117,2020-12-21T12:38:30+00:00,iskander_ibragimov,,"там телефон самсунг s10, вроде\nдля него странный интерфейс звонка\nскорее всего, что-т для изменения голоса, приложение стороннее"
568118,2020-12-21T12:39:36+00:00,SkarletSkay,,"я конечно гляну видос"
568119,2020-12-21T12:39:47+00:00,SkarletSkay,,"но почему это выглядит слишком комично"
568120,2020-12-21T12:39:53+00:00,SkarletSkay,,"чтобы быть правдой"
568121,2020-12-21T12:40:29+00:00,fatawesome,,"Все, что связано с нашей властью, выглядит комично"
568122,2020-12-21T12:40:35+00:00,vionenv,568119,"ну они уже и так миллион раз обосрались"
568123,2020-12-21T12:40:39+00:00,iskander_ibragimov,568119,"он мог на том же основаниии сам голос подделать, строго говоря"
568124,2020-12-21T12:40:41+00:00,vionenv,,"это миллион первый, неудивительно"
568125,2020-12-21T12:40:42+00:00,iskander_ibragimov,,"нейросети и все такое"
568126,2020-12-21T12:40:42+00:00,iambackend,,"В России хотели циркуляцию элит, но хватило только на цирк."
